Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Ford,2012 Ford E-350 Super Duty Wagon XL Extended,2012,2012 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2012 Ford E-350 Super Duty Wagon XL Extended V10,2012,2012 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2012 Ford E-350 Super Duty Wagon XLT,2012,2012 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2012 Ford E-350 Super Duty Wagon XLT V10,2012,2012 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2012 Ford E-350 Super Duty Wagon XLT Extended,2012,2012 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2012 Ford E-350 Super Duty Wagon XLT Extended  V10,2012,2012 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2011 Ford E-350 Super Duty Wagon XL,2011,2011 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2011 Ford E-350 Super Duty Wagon XL V10,2011,2011 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2011 Ford E-350 Super Duty Wagon XL Extended,2011,2011 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2011 Ford E-350 Super Duty Wagon XL Extended V10,2011,2011 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2011 Ford E-350 Super Duty Wagon XLT,2011,2011 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,11,Gasoline,15,Automatic transmission,255,350
Ford,2011 Ford E-350 Super Duty Wagon XLT V10,2011,2011 Ford E-350 Super Duty Wagon,62,128,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Ford,2011 Ford E-350 Super Duty Wagon XLT Extended,2011,2011 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,9,E85,11,Automatic transmission,255,350
Ford,2011 Ford E-350 Super Duty Wagon XLT Extended  V10,2011,2011 Ford E-350 Super Duty Wagon,42,124,224,Rear-wheel drive,Ford 6.8L 10 cylinder 305 hp 420 ft-lbs,5 Speed Automatic,TRUE,5,10,Gasoline,13,Automatic transmission,305,420
Buick,2012 Buick Lacrosse Convenience Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,25,Gasoline,36,Automatic transmission,182,172
Buick,2012 Buick Lacrosse Leather Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,25,Gasoline,36,Automatic transmission,182,172
Buick,2012 Buick Lacrosse Premium III Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,27,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Premium II Group AWD,2012,2012 Buick Lacrosse,223,137,64,All-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Premium II Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,27,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Premium I Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,25,Gasoline,36,Automatic transmission,182,172
Buick,2012 Buick Lacrosse Touring Group,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,27,Automatic transmission,303,264
Buick,2012 Buick Lacrosse,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,25,Gasoline,36,Automatic transmission,182,172
Buick,2012 Buick Lacrosse Convenience Group 3.6L,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,27,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Premium I Group 3.6L,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,E85,19,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Leather Group 3.6L AWD,2012,2012 Buick Lacrosse,223,137,64,All-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,26,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Premium I Group 3.6L AWD,2012,2012 Buick Lacrosse,223,137,64,All-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,303,264
Buick,2012 Buick Lacrosse Leather Group 3.6L,2012,2012 Buick Lacrosse,223,137,64,Front-wheel drive,Buick 3.6L 6 Cylinder 303 hp 264 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,E85,19,Automatic transmission,303,264
Dodge,2011 Dodge Ram Dakota ST Extended Cab 4x2,2011,2011 Dodge Dakota,206,173,29,Rear-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota ST Extended Cab 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,18,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 4x2,2011,2011 Dodge Dakota,208,173,29,Rear-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 302 hp 4x2,2011,2011 Dodge Dakota,208,173,29,Rear-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,302,329
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,18,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Crew Cab 302 hp 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,302,329
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 4x2,2011,2011 Dodge Dakota,206,173,29,Rear-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 302 hp 4x2,2011,2011 Dodge Dakota,206,173,29,Rear-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,302,329
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,18,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Bighorn/Lonestar Extended Cab 302 hp 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,302,329
Dodge,2011 Dodge Ram Dakota Laramie Crew Cab 4x2,2011,2011 Dodge Dakota,208,173,29,Rear-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,20,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Laramie Crew Cab 302 hp 4x2,2011,2011 Dodge Dakota,208,173,29,Rear-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,302,329
Dodge,2011 Dodge Ram Dakota Laramie Crew Cab 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,14,Gasoline,18,Automatic transmission,210,235
Dodge,2011 Dodge Ram Dakota Laramie Crew Cab 302 hp 4x4,2011,2011 Dodge Dakota,206,173,29,Four-wheel drive,Dodge 4.7L 8 Cylinder 302 hp 329 ft-lbs FFV,5 Speed Automatic,TRUE,5,9,E85,13,Automatic transmission,302,329
Nissan,2010 Nissan Frontier Crew Cab SE,2010,2010 Nissan Frontier,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,20,Manual transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE AT,2010,2010 Nissan Frontier,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,15,Gasoline,20,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE Long Bed,2010,2010 Nissan Frontier,244,196,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,20,Manual transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE Long Bed AT,2010,2010 Nissan Frontier,244,196,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,15,Gasoline,20,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE 4x4,2010,2010 Nissan Frontier,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,6 Speed Manual,TRUE,6,15,Gasoline,19,Manual transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE 4x4 AT,2010,2010 Nissan Frontier,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE Long Bed  4x4,2010,2010 Nissan Frontier,244,196,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,6 Speed Manual,TRUE,6,15,Gasoline,19,Manual transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab SE Long Bed 4x4 AT,2010,2010 Nissan Frontier,244,196,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab PRO-4X,2010,2010 Nissan Frontier,244,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,15,Gasoline,20,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab PRO-4X 4x4,2010,2010 Nissan Frontier,244,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab LE,2010,2010 Nissan Frontier,85,99,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,15,Gasoline,20,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab LE Long Bed,2010,2010 Nissan Frontier,85,196,57,Rear-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,15,Gasoline,20,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab LE 4x4,2010,2010 Nissan Frontier,85,99,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,261,281
Nissan,2010 Nissan Frontier Crew Cab LE Long Bed 4x4,2010,2010 Nissan Frontier,85,196,57,Four-wheel drive,Nissan 4.0L 6 Cylinder 261 hp 281 ft-lbs,5 Speed Automatic,TRUE,5,14,Gasoline,19,Automatic transmission,261,281
Buick,2012 Buick Regal Turbo Premium III Group,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,29,Automatic transmission,220,258
Buick,2012 Buick Regal Premium I Group,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,15,E85,22,Automatic transmission,182,172
Buick,2012 Buick Regal Turbo Premium I Group,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,29,Automatic transmission,220,258
Buick,2012 Buick Regal Turbo Premium I Group MT,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Manual,TRUE,6,20,Gasoline,32,Manual transmission,220,258
Buick,2012 Buick Regal,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,19,Gasoline,31,Automatic transmission,182,172
Buick,2012 Buick Regal Turbo Premium II Group MT,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Manual,TRUE,6,20,Gasoline,32,Manual transmission,220,258
Buick,2012 Buick Regal Premium II Group,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.4L 4 Cylinder 182 hp 172 ft-lbs Hybrid,6 Speed Automatic Select Shift,TRUE,6,15,E85,22,Automatic transmission,182,172
Buick,2012 Buick Regal Turbo Premium II Group,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,29,Automatic transmission,220,258
Buick,2012 Buick Regal Turbo Premium III Group MT,2012,2012 Buick Regal,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,6 Speed Manual,TRUE,6,20,Gasoline,32,Manual transmission,220,258
Buick,2012 Buick Regal GS,2012,2012 Buick Regal,193,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 270 hp 295 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,27,Manual transmission,270,295
Subaru,2011 Subaru Impreza WRX Premium Sedan,2011,2011 Subaru Impreza WRX Sedan,195,227,3,All-wheel drive,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,TRUE,5,19,Gasoline,25,Manual transmission,265,244
Subaru,2011 Subaru Impreza WRX STI Limited Sedan,2011,2011 Subaru Impreza WRX Sedan,195,227,3,All-wheel drive,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,TRUE,6,17,Gasoline,23,Manual transmission,305,290
Subaru,2011 Subaru Impreza WRX Limited Sedan,2011,2011 Subaru Impreza WRX Sedan,195,227,3,All-wheel drive,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,TRUE,5,19,Gasoline,25,Manual transmission,265,244
Ford,2012 Ford E-150 Van Commercial,2012,2012 Ford E-150 Van,44,128,224,Rear-wheel drive,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,225,286
Ford,2012 Ford E-150 Van Commercial 5.4L,2012,2012 Ford E-150 Van,44,128,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,9,E85,12,Automatic transmission,255,350
Ford,2012 Ford E-150 Van Commercial Extended,2012,2012 Ford E-150 Van,50,116,224,Rear-wheel drive,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,4 Speed Automatic,TRUE,4,9,E85,12,Automatic transmission,225,286
Ford,2012 Ford E-150 Van Commercial Extended 5.4L,2012,2012 Ford E-150 Van,50,116,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,12,Gasoline,16,Automatic transmission,255,350
Ford,2012 Ford E-150 Van Recreational,2012,2012 Ford E-150 Van,44,128,224,Rear-wheel drive,Ford 4.6L 8 cylinder 225 hp 286 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,225,286
Ford,2012 Ford E-150 Van Recreational 5.4L,2012,2012 Ford E-150 Van,44,128,224,Rear-wheel drive,Ford 5.4L 8 cylinder 255 hp 350 ft-lbs FFV,4 Speed Automatic,TRUE,4,9,E85,12,Automatic transmission,255,350
Toyota,2010 Toyota Tundra,2010,2010 Toyota Tundra,133,208,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic Select Shift,TRUE,5,15,Gasoline,19,Automatic transmission,236,266
Toyota,2010 Toyota Tundra 4.6L,2010,2010 Toyota Tundra,133,208,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
Toyota,2010 Toyota Tundra 4.6L 4X4,2010,2010 Toyota Tundra,143,208,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2010 Toyota Tundra 5.7L,2010,2010 Toyota Tundra,133,208,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2010 Toyota Tundra 5.7L 4X4,2010,2010 Toyota Tundra,143,208,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra 5.7L FFV 4X4,2010,2010 Toyota Tundra,143,208,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Long Bed,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic Select Shift,TRUE,5,15,Gasoline,19,Automatic transmission,236,266
Toyota,2010 Toyota Tundra Long Bed 4.6L,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Long Bed 4.6L 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Long Bed 5.7L,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Long Bed 5.7L 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Long Bed 5.7L 4X4 FFV,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 4.0L 6 Cylinder 236 hp 266 ft-lbs,5 Speed Automatic Select Shift,TRUE,5,15,Gasoline,19,Automatic transmission,236,266
Toyota,2010 Toyota Tundra Double Cab 4.6L,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab 4.6L 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab 5.7L,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab 5.7L 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab 5.7L FFV 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Long Bed,2010,2010 Toyota Tundra,133,122,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab Long Bed 4X4,2010,2010 Toyota Tundra,143,122,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab Long Bed 5.7L,2010,2010 Toyota Tundra,133,122,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Long Bed 5.7L 4X4,2010,2010 Toyota Tundra,143,122,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Long Bed 5.7L FFV 4X4,2010,2010 Toyota Tundra,143,122,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,10,E85,13,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Limited,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab Limited 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,19,Automatic transmission,310,327
Toyota,2010 Toyota Tundra Double Cab Limited 5.7L,2010,2010 Toyota Tundra,133,176,237,Rear-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,14,Gasoline,18,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Limited 5.7L 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,13,Gasoline,17,Automatic transmission,381,401
Toyota,2010 Toyota Tundra Double Cab Limited 5.7L FFV 4X4,2010,2010 Toyota Tundra,143,176,237,Four-wheel drive,Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,10,E85,13,Automatic transmission,381,401
Toyota,2010 Toyota Tundra CrewMax,2010,2010 Toyota Tundra,128,176,237,Rear-wheel drive,Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,20,Automatic transmission,310,327
