Make,ID,Year,ModelYear,Height,Length,Width,Driveline,EngineType,Transmission,Hybrid,ForwardGears,Citympg,FuelType,Highwaympg,Classification,Horsepower,Torque
Honda,2012 Honda Civic EX Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic Si Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 2.4L 4 Cylinder 201 hp 170 ft-lbs,6 Speed Manual,TRUE,6,22,Gasoline,31,Manual transmission,201,170
Grand Cherokee,2012 Grand Cherokee Laredo X 5.7L 4x4,2012,2012 Jeep Grand Cherokee,193,212,151,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,TRUE,6,13,Gasoline,20,Automatic transmission,360,390
Honda,2012 Honda Civic HF Sedan,2012,2012 Honda Civic Sedan,155,151,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,29,Gasoline,41,Automatic transmission,140,128
Grand Cherokee,2012 Grand Cherokee Limited 5.7L 4x4,2012,2012 Jeep Grand Cherokee,193,212,151,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,TRUE,6,13,Gasoline,20,Automatic transmission,360,390
GMC,2012 GMC Yukon Hybrid,2012,2012 GMC Yukon Hybrid,161,10,214,Rear-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,4 Speed Automatic,TRUE,4,20,Gasoline,23,Automatic transmission,332,367
GMC,2012 GMC Yukon Hybrid 4WD,2012,2012 GMC Yukon Hybrid,161,10,214,Four-wheel drive,GMC 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,4 Speed Automatic,TRUE,4,20,Gasoline,23,Automatic transmission,332,367
Grand Cherokee,2012 Grand Cherokee Overland 4x4,2012,2012 Jeep Grand Cherokee,193,212,151,Four-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,TRUE,5,12,E85,17,Automatic transmission,290,260
Grand Cherokee,2012 Grand Cherokee Overland 4x2,2012,2012 Jeep Grand Cherokee,193,212,151,Rear-wheel drive,Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,TRUE,5,17,Gasoline,23,Automatic transmission,290,260
Grand Cherokee,2012 Grand Cherokee Overland 5.7L 4x4,2012,2012 Jeep Grand Cherokee,193,212,151,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,TRUE,6,13,Gasoline,20,Automatic transmission,360,390
Volvo,2012 Volvo C30 T5 AT,2012,2012 Volvo C30,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic Select Shift,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2012 Volvo C30 R-Design AT,2012,2012 Volvo C30,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic Select Shift,TRUE,5,21,Gasoline,30,Automatic transmission,227,236
Volvo,2012 Volvo C70 T5,2012,2012 Volvo C70,119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,5 Speed Automatic Select Shift,TRUE,5,18,Gasoline,28,Automatic transmission,227,236
GMC,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase,2012,2012 GMC Savana,77,60,219,Rear-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,10,E85,13,Automatic transmission,310,334
GMC,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase AWD,2012,2012 GMC Savana,77,60,219,All-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
GMC,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase,2012,2012 GMC Savana,77,60,219,Rear-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
GMC,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase AWD,2012,2012 GMC Savana,77,60,219,All-wheel drive,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,TRUE,4,13,Gasoline,17,Automatic transmission,310,334
GMC,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 4.8L 8 Cylinder 280 hp 295 ft-lbs FFV,6 Speed Automatic,TRUE,6,11,Gasoline,17,Automatic transmission,280,295
GMC,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase 324 hp,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 6.0L 8 Cylinder 324 hp 373 ft-lbs FFV,6 Speed Automatic,TRUE,6,11,Gasoline,16,Automatic transmission,324,373
GMC,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 4.8L 8 Cylinder 280 hp 295 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,12,Automatic transmission,280,295
GMC,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase 324 hp,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 6.0L 8 Cylinder 324 hp 373 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,11,Automatic transmission,324,373
GMC,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 4.8L 8 Cylinder 280 hp 295 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,12,Automatic transmission,280,295
GMC,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase 324 hp,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 6.0L 8 Cylinder 324 hp 373 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,11,Automatic transmission,324,373
GMC,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 4.8L 8 Cylinder 280 hp 295 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,12,Automatic transmission,280,295
GMC,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase 324 hp,2012,2012 GMC Savana,22,60,219,Rear-wheel drive,GMC 6.0L 8 Cylinder 324 hp 373 ft-lbs FFV,6 Speed Automatic,TRUE,6,8,E85,11,Automatic transmission,324,373
Honda,2012 Honda Civic DX Coupe,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Manual,TRUE,5,28,Gasoline,36,Manual transmission,140,128
Honda,2012 Honda Civic DX Coupe AT,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic LX Coupe,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Manual,TRUE,5,28,Gasoline,36,Manual transmission,140,128
Honda,2012 Honda Civic LX Coupe AT,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic EX Coupe,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Manual,TRUE,5,28,Gasoline,36,Manual transmission,140,128
Honda,2012 Honda Civic EX Coupe AT,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic EX-L Coupe,2012,2012 Honda Civic Coupe,117,105,216,Front-wheel drive,Honda 1.8L 4 Cylinder 140hp 128 ft-lbs,5 Speed Automatic,TRUE,5,28,Gasoline,39,Automatic transmission,140,128
Honda,2012 Honda Civic Si Coupe,2012,2012 Honda Civic Coupe,117,120,216,Front-wheel drive,Honda 2.4L 4 Cylinder 201 hp 170 ft-lbs,6 Speed Manual,TRUE,6,22,Gasoline,31,Manual transmission,201,170
Volkswagen,2012 Volkswagen Golf 2.5L 2-Door,2012,2012 Volkswagen Golf 2-Door,200,105,249,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,5 Speed Manual,TRUE,5,23,Gasoline,33,Manual transmission,170,177
Volkswagen,2012 Volkswagen Golf 2.5L 2-Door AT,2012,2012 Volkswagen Golf 2-Door,200,105,249,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,24,Gasoline,31,Automatic transmission,170,177
Volkswagen,2012 Volkswagen Golf TDI 2-Door,2012,2012 Volkswagen Golf 2-Door,200,105,249,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,6 Speed Manual,TRUE,6,30,Diesel fuel,42,Manual transmission,140,236
Volkswagen,2012 Volkswagen Golf 4-Door 2.5L 4-Door,2012,2012 Volkswagen Golf 4-Door,200,105,249,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,24,Gasoline,31,Automatic transmission,170,177
Volkswagen,2012 Volkswagen Golf 4-Door TDI 4-Door,2012,2012 Volkswagen Golf 4-Door,200,105,249,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 140 hp 236 ft-lbs Turbo Diesel,6 Speed Manual,TRUE,6,30,Diesel fuel,42,Manual transmission,140,236
Volkswagen,2012 Volkswagen Golf R 2-Door,2012,2012 Volkswagen Golf R 2-Door,180,115,242,All-wheel drive,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,27,Manual transmission,256,243
Jeep,2012 Jeep Compass Sport 2.4L 4x2,2012,2012 Jeep Compass,115,95,21,Front-wheel drive,Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs,5 Speed Manual,TRUE,5,23,Gasoline,28,Manual transmission,172,165
Cadillac,2012 Cadillac CTS Coupe,2012,2012 Cadillac CTS Coupe,142,179,90,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Coupe AWD,2012,2012 Cadillac CTS Coupe,142,179,90,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Coupe Performance,2012,2012 Cadillac CTS Coupe,142,179,90,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Coupe Performance AWD,2012,2012 Cadillac CTS Coupe,142,179,90,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Coupe Premium,2012,2012 Cadillac CTS Coupe,142,179,90,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Coupe Premium AWD,2012,2012 Cadillac CTS Coupe,142,179,90,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Jaguar,2012 Jaguar XF,2012,2012 Jaguar XF,180,97,5,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,26,Automatic transmission,385,380
Jaguar,2012 Jaguar XF Portfolio,2012,2012 Jaguar XF,180,97,5,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,26,Automatic transmission,385,380
Jaguar,2012 Jaguar XF Supercharged,2012,2012 Jaguar XF,180,97,5,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,470,424
Jaguar,2012 Jaguar XFR,2012,2012 Jaguar XF,180,97,5,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,470,424
Jaguar,2012 Jaguar XJ,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,26,Automatic transmission,385,380
Jaguar,2012 Jaguar XJL Portfolio,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,22,Automatic transmission,385,380
Jaguar,2012 Jaguar XJ Supercharged,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,470,424
Jaguar,2012 Jaguar XJL Supercharged,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,470,424
Jaguar,2012 Jaguar XJ Supersport,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,510,461
Jaguar,2012 Jaguar XJL Supersport,2012,2012 Jaguar XJ,168,2,62,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,21,Automatic transmission,510,461
Cadillac,2012 Cadillac CTS Sport Sedan,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,270,223
Cadillac,2012 Cadillac CTS Sport Sedan AT,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Sedan AWD,2012,2012 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Sedan Luxury,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Manual,TRUE,6,16,Gasoline,26,Manual transmission,270,223
Cadillac,2012 Cadillac CTS Sport Sedan Luxury AT,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Sedan Performance,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Sedan Performance AWD,2012,2012 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Sedan Premium,2012,2012 Cadillac CTS Sport Sedan,193,251,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Sedan Premium AWD,2012,2012 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Sedan Luxury AWD,2012,2012 Cadillac CTS Sport Sedan,193,251,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,270,223
Grand Cherokee,2012 Grand Cherokee Overland Summit 5.7L 4x4,2012,2012 Jeep Grand Cherokee,193,212,151,Four-wheel drive,Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs,6 Speed Automatic,TRUE,6,13,Gasoline,20,Automatic transmission,360,390
Jaguar,2012 Jaguar XKR-S Coupe,2012,2012 Jaguar XK Coup,32,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 550 hp 502 ft-lbs S-charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,22,Automatic transmission,550,502
Jaguar,2012 Jaguar XK Coupe,2012,2012 Jaguar XK Coup,42,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,24,Automatic transmission,385,380
Jaguar,2012 Jaguar XKR Coupe,2012,2012 Jaguar XK Coup,42,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,22,Automatic transmission,510,461
Jaguar,2012 Jaguar XK Convertible,2012,2012 Jaguar XK Convertible,49,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,22,Automatic transmission,385,380
Jaguar,2012 Jaguar XKR Convertible,2012,2012 Jaguar XK Convertible,49,186,240,Rear-wheel drive,Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged,6 Speed Automatic Select Shift,TRUE,6,15,Gasoline,22,Automatic transmission,510,461
Jeep,2012 Jeep Liberty Arctic 4x4,2012,2012 Jeep Liberty,11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,21,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Sport 4x4,2012,2012 Jeep Liberty,11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,21,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Limited Jet Edition 4x2,2012,2012 Jeep Liberty,11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,16,Gasoline,22,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Limited Edition 4x4,2012,2012 Jeep Liberty,11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,21,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Limited Jet Edition 4x4,2012,2012 Jeep Liberty,11,141,44,Four-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,15,Gasoline,21,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Sport 4x2,2012,2012 Jeep Liberty,11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,16,Gasoline,22,Automatic transmission,210,235
Jeep,2012 Jeep Liberty Limited Edition 4x2,2012,2012 Jeep Liberty,11,141,44,Rear-wheel drive,Jeep 3.7L 6 Cylinder 210 hp 235 ft-lbs,4 Speed Automatic,TRUE,4,16,Gasoline,22,Automatic transmission,210,235
Cadillac,2012 Cadillac CTS Sport Wagon,2012,2012 Cadillac CTS Sport Wagon,193,12,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Wagon AWD,2012,2012 Cadillac CTS Sport Wagon,193,12,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Wagon Luxury,2012,2012 Cadillac CTS Sport Wagon,193,12,49,Rear-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,27,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Wagon Luxury AWD,2012,2012 Cadillac CTS Sport Wagon,193,12,49,All-wheel drive,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,270,223
Cadillac,2012 Cadillac CTS Sport Wagon Performance,2012,2012 Cadillac CTS Sport Wagon,193,12,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Wagon Performance AWD,2012,2012 Cadillac CTS Sport Wagon,193,12,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Wagon Premium,2012,2012 Cadillac CTS Sport Wagon,193,12,49,Rear-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,318,275
Cadillac,2012 Cadillac CTS Sport Wagon Premium AWD,2012,2012 Cadillac CTS Sport Wagon,193,12,49,All-wheel drive,Cadillac 3.6L 6 Cylinder 318 hp 275 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,26,Automatic transmission,318,275
Honda,2012 Honda Crosstour EX,2012,2012 Honda Accord Crosstour Hatchback,132,134,105,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,5 Speed Automatic,TRUE,5,18,Gasoline,27,Automatic transmission,271,254
Cadillac,2012 Cadillac CTS-V Coupe,2012,2012 Cadillac CTS-V Coupe,142,179,90,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,19,Manual transmission,556,551
Cadillac,2012 Cadillac CTS-V Coupe AT,2012,2012 Cadillac CTS-V Coupe,142,179,90,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,6 Speed Automatic Select Shift,TRUE,6,12,Gasoline,18,Automatic transmission,556,551
Volvo,2012 Volvo XC90 3.2 R-Design AWD,2012,2012 Volvo XC90,247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,240,236
Volvo,2012 Volvo XC90 3.2 AWD,2012,2012 Volvo XC90,247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,16,Gasoline,23,Automatic transmission,240,236
Honda,2012 Honda Crosstour EX-L,2012,2012 Honda Accord Crosstour Hatchback,132,134,105,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,5 Speed Automatic,TRUE,5,18,Gasoline,27,Automatic transmission,271,254
Volvo,2012 Volvo XC70 3.2 AWD,2012,2012 Volvo XC70,66,230,69,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,24,Automatic transmission,240,236
Cadillac,2012 Cadillac CTS-V Sedan,2012,2012 Cadillac CTS-V Sedan,175,251,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,6 Speed Manual,TRUE,6,14,Gasoline,19,Manual transmission,556,551
Cadillac,2012 Cadillac CTS-V Sedan AT,2012,2012 Cadillac CTS-V Sedan,175,251,49,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 556 hp 551 ft-lbs S-charged,6 Speed Automatic Select Shift,TRUE,6,12,Gasoline,18,Automatic transmission,556,551
Volvo,2012 Volvo XC60 3.2 AWD,2012,2012 Volvo XC60,175,19,97,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,6 Speed Automatic Select Shift,TRUE,6,18,Gasoline,24,Automatic transmission,240,236
Honda,2012 Honda Crosstour EX-L 4WD,2012,2012 Honda Accord Crosstour Hatchback,132,134,105,Four-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,5 Speed Automatic,TRUE,5,18,Gasoline,26,Automatic transmission,271,254
Volkswagen,2012 Volkswagen Golf R 4-Door,2012,2012 Volkswagen Golf R 4-Door,180,115,242,All-wheel drive,Volkswagen 2.0L 4 Cylinder 256 hp 243 ft-lbs Turbo,6 Speed Manual,TRUE,6,19,Gasoline,27,Manual transmission,256,243
Volkswagen,2012 Volkswagen Routan S,2012,2012 Volkswagen Routan,214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
Volkswagen,2012 Volkswagen Routan SE,2012,2012 Volkswagen Routan,214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,12,E85,18,Automatic transmission,283,260
Volkswagen,2012 Volkswagen Routan SEL,2012,2012 Volkswagen Routan,214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
Volkswagen,2012 Volkswagen Routan SEL Premium,2012,2012 Volkswagen Routan,214,23,161,Front-wheel drive,Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,6 Speed Automatic Select Shift,TRUE,6,17,Gasoline,25,Automatic transmission,283,260
